0	1	cluster
-3810.730229332581	13157.789842916714	122
-3762.419047832856	13112.28394479711	122
-3608.2576418145677	13118.610375492188	122
-3424.2256826758785	13119.370113545532	122
-3523.7958655479865	13009.259263893025	122
-3594.7550978824293	13025.238531272822	122
-3582.0959072046235	13012.519784846494	122
-3706.424349202293	13035.888804475017	122
-3714.4881639396613	13117.589919163347	122
-3744.020367060024	13197.64648381097	122
-3648.996681657834	13056.629506583984	122
-3629.465411070677	13098.090492592937	122
-3631.787017722071	13102.987133972774	122
-3666.063183439314	13092.922009070076	122
-3493.6174097636604	13045.995360912675	122
-3407.211920231832	12928.24076237812	122
-3267.6025660417827	12877.613885318096	122
-3179.922466251108	12769.716798321611	122
-3187.5920950968707	12760.33135241469	122
-3150.078730617088	12820.325890135844	122
-2959.864740402709	12850.052599979554	122
-3096.887876350025	12856.773925102372	122
-2960.2335767828113	12733.863805866516	122
-3107.602085055846	12824.203615695913	122
-3209.6146914347414	12811.575758087087	122
-3174.436764310109	12828.236988589648	122
-3114.234460825441	12751.424041893679	122
-3027.8833737259692	12879.410265112172	122
-2891.019150408061	12962.923157127641	122
-2710.81579656435	12930.606315913165	122
-2815.071294469327	13042.809779575791	122
-2906.0043579598405	13015.853515143492	122
-2816.906885453965	13027.29671058928	122
-2761.967911994276	13067.201154166703	122
-2655.0263853422675	12946.941284131091	122
-2641.2054046025523	12938.956893920084	122
-2502.948263985851	12831.402748463544	122
-2538.28012554463	12865.47755415411	122
-2538.6091923619074	12864.938927271887	122
-2431.534820572345	12804.181233901672	122
-2498.0019682622265	12893.891368723169	122
-2407.023451144697	12840.486323711712	122
-2578.431405667717	12834.109975377476	122
-2651.1940063534053	12684.674372235213	122
-2529.2036146310224	12541.97681674754	122
-2469.823252862197	12597.782487921297	122
-2575.844513677605	12729.197318217382	122
-2706.471914174345	12730.181113579558	122
-2698.969745399072	12731.114166886246	122
-2755.677997745212	12831.721272728122	122
-2685.946917134801	12983.14634272116	122
-2589.315890529002	12904.698067793235	122
-2445.6884397965114	12783.067226843357	122
-2434.5502792225984	12798.30217743398	122
-2274.590437641946	12784.847522127915	122
-2460.4925389163964	12785.847202421348	122
-2468.9134326472204	12907.996763018626	122
-2530.7726791521077	12919.440386754604	122
-2526.7409358786817	12964.425838690062	122
-2566.363573464141	13001.259617077536	122
-2565.3847867931822	12920.098050566088	122
-2653.1830416133075	12885.919689709131	122
-2794.225959025425	12813.428248308965	122
-2781.1067613313253	12735.146323194744	122
-2608.951032858104	12747.179192787236	122
-2664.6146947393368	12892.622808163225	122
-2688.366260263108	12997.526729098645	122
-2602.4828366482725	12980.384546089585	122
-2437.3147451258833	13033.20456599036	122
-2530.2322387627937	13206.553177142305	122
-2534.721409998825	13208.690581278377	122
-2468.669534977703	13227.906713848335	122
-2351.4347338780162	13122.122839152134	122
-2364.668450442618	13117.244731468796	122
-2364.6433100716035	13142.614263826305	122
-2464.9234885809265	13260.63755874592	122
-2555.9838170389216	13336.531077486752	122
-2612.551895006812	13352.825186030568	122
-2572.3598008889653	13437.930985935676	122
-2545.469589322532	13276.811342055458	122
-2585.684416788844	13256.887779319795	122
-2647.4091810442496	13131.42179034951	122
-2523.749649262112	13198.447326128457	122
-2587.4357022409217	13121.36680031275	122
-2548.9819329938423	13054.669478744623	122
-2420.508712916107	13141.290653074911	122
-2385.7654016049028	13268.441995583215	122
-2406.470988780657	13243.193186998391	122
-2551.7773139812384	13314.635498265603	122
-2494.815985933845	13189.467596141021	122
-2298.2073457462907	13172.202030240884	122
-2366.676662951478	13075.344612134082	122
-2354.848264646589	13032.170374437934	122
-2214.0968744765373	12924.708634082695	122
-2249.353696756657	12884.797676276188	122
-2242.493360600585	12809.923893662108	122
-2116.7423429871988	12756.714524075627	122
-2129.8841396005614	12629.098325413372	122
-2037.9434242056948	12649.40487148024	122
-1924.3010439823288	12730.119779982208	122
-1963.5811842033027	12806.391787727849	122
-1898.806652394093	12945.226356576655	122
-1772.2430631939358	12859.13008821834	122
-1839.7080179086026	12875.091683625944	122
-1855.2327894233983	12908.899689411455	122
-2008.334673974496	12985.678435983526	122
-1916.110749460169	13080.749510456548	122
-1979.8339131118603	13220.262239984819	122
-1880.1357987919491	13155.122850432219	122
-1882.2101143593304	13157.640504972542	122
-1757.6630181318908	13213.811376868944	122
-1927.080459385452	13123.675697520252	122
-2053.9861812553413	13264.664156992305	122
-2061.4654813463003	13437.336105557482	122
-2059.794954436896	13438.604391441284	122
-2101.511941499576	13440.497108050415	122
-2237.878406649887	13395.229358531853	122
-2282.2925865914067	13395.176676321482	122
-2270.101298129793	13392.221413434858	122
-2364.536564244998	13319.086602107363	122
-2356.428750635939	13243.57285413767	122
-2346.378195182679	13252.613781595695	122
-2370.858205566615	13083.964504998401	122
-2435.0958287917106	12965.39557346344	122
-2431.7866150714594	12954.905831129678	122
-2426.1993916416914	12868.906001055602	122
-2255.116502456106	12937.610514054417	122
-2192.2260102741434	12978.085765260788	122
-2244.893449594554	12922.516800577012	122
-2327.9786540382447	12989.90296170612	122
-2394.1255782755593	13019.88904845578	122
-2385.258190595985	13032.364925914319	122
-2424.0654578174485	12867.4355101123	122
-3605.0959507938283	18163.781999771618	122
-3237.4934935700926	16484.967926420628	122
-6292.675316121615	12718.729690667458	122
-6343.3120016398325	12429.99589408281	122
-7188.193809489666	12664.115425493408	122
-1992.3605791872324	16916.877177739378	122
-3968.064222023948	10628.531955525184	122
-4568.247464200029	14697.226725344724	122
-3965.098307264423	11353.055566759973	122
-4865.389071238546	10300.140921924018	122
-2935.715452829267	13876.16765345349	122
-3722.2834127317187	10000.891865212181	122
-1143.4806757607764	15115.759719459473	122
-5114.300116844561	10898.636490909304	122
-3911.294858375914	16599.739921624954	122
-1472.468461698345	13141.243477805827	122
-2095.2810946854133	15377.594516529103	122
-2370.4902287968544	13082.03810916774	122
-2330.2688814748253	12227.770381753906	122
303.27334569979394	12404.164978812307	122
13264.511595782258	-3970.500339250472	145
15218.447188180671	-9647.83289748452	145
22516.869897057528	-4199.051448920931	145
13248.582798698315	-13001.959067906653	145
14847.889434498942	-6498.295682913803	145
21123.613602273355	-6903.771020694067	145
13010.940232923227	-6342.573726614552	145
19482.977623742423	-12342.451613080691	145
19718.94469025998	-12335.122361612106	145
13462.239063806071	-8274.485910989268	145
7671.036620916277	-12992.176182456888	145
14394.426853101484	-2840.5220911122906	145
12139.633730884543	-7504.212862116084	145
8234.33112561791	-11896.016363449851	145
16637.739743095768	-12309.993040396654	145
14384.146233716987	-5875.83532906383	145
17295.40417890944	-13310.963374016092	145
21685.69993717155	-13646.192743250342	145
14832.585750131691	-5789.222402215371	145
15707.25335025311	-5621.551937596251	145
12140.465406940615	-7790.1005535480335	145
14673.846739677141	-8157.751232179991	145
18803.64344631424	-9453.53712157572	145
18645.146794828448	-5772.22816840853	145
14644.458478184644	-12195.553457102556	145
10587.739247606083	-10957.639186196522	145
21701.7534918596	-11594.638005782324	145
20958.586646099306	-10958.784183046831	145
11495.231595716505	-13256.894607777736	145
21254.25250396625	-4233.701458406804	145
12378.839020518059	-9495.657600175948	145
11437.432819926826	-7565.520798984874	145
8900.8271907656	-12131.77193458368	145
19964.152286351928	-5032.335840033447	145
13141.700030898251	-7705.266489883348	145
20270.954844608117	-5720.008170535262	145
18458.460567174	-7357.057072022128	145
17072.056646115394	-2276.261432525527	145
20946.52832433732	-6108.665374214373	145
18169.640873009732	-12485.873441639593	145
21633.25634212308	-8787.849569327602	145
22567.66472078835	-4644.607103319171	145
12216.813816374995	-12465.125148033418	145
20049.58942348404	-2401.1962088808577	145
12914.187907120395	-7277.671441186779	145
11400.802009575544	-10567.722165880987	145
14342.209342998047	-10598.419856458117	145
15582.914073860657	-1812.4043600182688	145
-317.2085082393573	20545.888952643712	130
-261.3781815036204	20665.098857659945	130
-333.9229547430748	20567.34284726944	130
-193.6283189632492	20579.087325622044	130
-341.88573080674337	20633.9379415046	130
-300.06305912630484	20637.75427762666	130
-259.66168090096	20670.158753197524	130
-83.63394549252807	20738.08753103836	130
-48.92400179793594	20677.19174778	130
-59.10534760622698	20676.23170352388	130
-76.8909062729409	20722.73234648293	130
-83.15415639437236	20699.321233459712	130
39.10694596559682	20656.142566543047	130
68.75524183768029	20625.494620494115	130
29.280574674187694	20696.986241600596	130
27.38239805474697	20693.522839662408	130
-23.69533442284768	20638.219482601544	130
-90.51242809334322	20585.629480642758	130
-102.24059077532732	20569.00768468067	130
-97.80236655697651	20483.66608604981	130
-274.3690213877361	20528.79784260152	130
-208.47974549246655	20523.769119381366	130
-325.1067083969818	20620.96511291493	130
-327.09909680904684	20622.212524639435	130
-345.55326388039634	20794.60814901652	130
-376.53623152161066	20791.778401206706	130
-212.10860062087815	20802.08920023005	130
-140.55061905701245	20754.627524940057	130
-145.5292398756157	20790.312401578434	130
11.227970892567212	20848.426642324444	130
185.9352021887314	20937.52692225372	130
199.9074785587241	20905.83721270148	130
46.49026696978584	20991.23395773016	130
40.22894028051499	21044.07482664304	130
-17.716172218910447	20985.2509045716	130
61.48845898814144	20990.331125111574	130
156.69039623998898	20979.100036489144	130
197.15202652916665	21048.38618760705	130
237.2082739368879	20915.38458349382	130
340.1158547045752	20964.381897930958	130
440.1243206042889	20866.94411686663	130
413.0153970600792	20855.554709679498	130
384.8002588640818	20871.690924395243	130
538.1243631104536	20948.47290919029	130
702.287511577826	20895.712634364867	130
692.9921130364778	20923.791889051645	130
585.6362071010959	20762.979492622424	130
647.774163912649	20833.073981277408	130
511.09795547116005	20857.894598072704	130
458.54038097119684	20878.1249532503	130
464.0890497117726	20957.965684909606	130
474.4553440980391	21022.283631641454	130
492.8521931140942	21038.155664073754	130
510.2168830858397	20998.289144329203	130
612.3788981244649	20961.715407401585	130
663.6493770396543	20964.91493577172	130
757.4249940834435	20870.77060357795	130
720.7680495339212	20858.085840158867	130
673.3861933936196	20971.81197797968	130
803.3811797879398	20970.525861333368	130
1000.2810096228801	20941.03164983022	130
1134.802006089572	21036.143124238803	130
1013.6403401518993	20882.368711700157	130
990.3463567725863	20858.195522822767	130
1021.9039848831136	20905.330228074294	130
1101.7524566881038	20947.672810473952	130
1187.0342043370633	21007.46402429849	130
1224.288654076409	20931.62661385703	130
1137.9729029254765	21013.20693528414	130
1117.122779199317	20968.637418433616	130
1098.5638300192534	20961.79330955591	130
965.0154631041784	21044.37427650342	130
984.9516692780386	21090.07281200278	130
972.3432690996813	21133.671889824454	130
949.3826684917489	21125.40952818699	130
1045.5892271160303	21218.969428541528	130
924.8862979387139	21327.83178958186	130
922.5283099964688	21504.01047158498	130
998.5003982908627	21507.866172381586	130
914.5578590408819	21551.487051374173	130
1003.2734500666746	21657.13860202281	130
1004.6766087204433	21547.834737590296	130
1060.3859171142442	21522.16433528546	130
1106.728882912616	21380.967909680163	130
1257.1848285094186	21338.680865307193	130
1364.916677278208	21180.7934567218	130
1346.3084207463526	21276.090719364143	130
1263.383950456424	21209.240645849302	130
1256.2074094396055	21075.54467781217	130
1197.7607736200825	20895.854776896897	130
1311.020180031069	20997.938953278866	130
1366.1505453225234	20912.31157710602	130
1411.5609345629605	21018.93183989335	130
1390.2785520872517	20981.020039205614	130
1504.93635215979	21073.722624729253	130
1346.0419515913195	21091.997470905237	130
1410.1513161971827	21081.6364357019	130
1516.9285320418844	21160.813215191414	130
1508.2658859693051	21262.072453171604	130
1621.0129127459847	21351.22414940251	130
1616.438447140092	21491.69319986159	130
1459.4993930573016	21438.6152838857	130
1548.2132319023856	21505.70306731902	130
1624.485897454373	21630.740554576998	130
1658.5582525284594	21625.061254650627	130
1674.9481206202508	21618.28479511205	130
1558.411051701491	21717.612803275948	130
1539.9160968999995	21579.411730491363	130
1570.7011067053816	21548.859013069552	130
1631.2414382919587	21538.001123096325	130
1615.88222792116	21665.457528181618	130
1632.9448060141574	21656.588692009933	130
1675.0584749234256	21520.93831193869	130
1717.64034728165	21586.336179026468	130
1695.7613137613089	21397.389708176568	130
1689.8917297886978	21394.5841575403	130
1701.8359670249506	21382.48396070308	130
1748.788012438594	21344.05699307669	130
1735.096898363928	21362.335707918202	130
1786.660972670357	21303.813788393025	130
1731.318743398597	21207.586986263617	130
1737.7628204840523	21199.605896796	130
1750.621281207772	21236.26395994065	130
1625.851074412963	21261.225362002897	130
1630.1468003117345	21407.15880340361	130
1699.4384266838604	21239.62660219583	130
1720.0053725738662	21229.61628686871	130
1852.749644862952	21263.870722506268	130
1761.6309101029694	21208.7841772732	130
1897.1254638352993	21306.007554852647	130
1933.7230938180767	21266.009991927887	130
1955.6796657894226	21242.136463752693	130
2007.7140045876708	21306.087253990907	130
1824.0165365241776	21237.865804330388	130
1860.2185617790506	21224.770098861623	130
1815.681477998612	21041.613483490488	130
1688.5185048218134	21132.1865160626	130
1706.6628570664038	21186.781341042595	130
1725.7821499243842	21196.860672349823	130
1679.921679685101	21083.283997331942	130
1785.2633359060312	21059.02456281621	130
1727.6464712791721	21008.618995605382	130
1741.8216168748625	20926.384569541486	130
1784.3753436297336	20859.747981786368	130
1757.6624007568078	21033.510121597934	130
1725.2550792637514	21029.59767356446	130
1826.278142275838	21077.404720254115	130
1948.983896374985	21175.533801050744	130
1915.3527751148183	21155.82189880673	130
2041.8798304944528	21011.371399238287	130
1946.0076576934507	20987.90089014924	130
1918.16896311043	20835.801294006687	130
1870.3858955714718	20815.8327349746	130
1762.6934352511566	20659.30640888923	130
1832.4259863617685	20700.401044188264	130
2027.558138571484	20722.69852093004	130
2009.8277843491694	20726.33565325363	130
1997.9029121756962	20741.510668595125	130
1891.4443690595554	20711.874519774894	130
1898.670926606031	20706.12938699016	130
1832.289472609212	20714.30369517165	130
1919.8789485980094	20619.945047104786	130
1898.2396980064825	20602.27238326797	130
1849.4374348427639	20639.48559349983	130
1798.6497782456245	20657.367985025125	130
1785.6226947339915	20666.986476532107	130
1757.263747159029	20587.019761474417	130
1840.9261637931304	20493.07558158195	130
1975.6981424091489	20447.85395224293	130
1968.958166222685	20430.76991004593	130
1981.1602403316544	20481.065916560205	130
1951.3600194075354	20509.784118754786	130
1985.8575306308621	20610.485417047665	130
2069.185201332434	20695.528685914327	130
2079.6692402440094	20680.437537786107	130
2004.6173917006656	20572.7202591282	130
1934.859343098964	20712.549257613493	130
1888.7318507870896	20779.91317277321	130
1933.901554488288	20878.23114409099	130
1900.0625570391608	20831.163554660096	130
1784.3946108264984	20912.072894612902	130
1820.25591796492	20972.737474606998	130
1777.3007399583105	21043.45956908448	130
1612.2127800340095	20980.76459382004	130
1626.0452778713245	20979.78061462277	130
1695.318010793793	20956.67851017576	130
1549.1347527574835	20914.0804234701	130
1543.7587075971537	20907.71639720277	130
1695.8710808536905	20920.258056244013	130
1594.1879909894708	20884.098979276154	130
1708.6893976432114	21024.144254275507	130
1673.7231070303922	20976.1582773688	130
1663.1089600924772	21014.41676719793	130
1678.6582822717694	20988.687391354022	130
1560.4935198307908	20928.39242849724	130
1546.5558422538807	20788.977291240768	130
1673.4224269074796	20885.01126176	130
1571.1099766856894	20912.557997100048	130
1750.2727486368335	20968.11956080009	130
1776.8721349684768	20861.123156537487	130
1821.8209535782971	20816.645437465013	130
1847.390583474722	20824.49037417069	130
1952.972329796433	20871.500664788608	130
1953.931579369135	20867.402134396176	130
1934.86938919411	20740.08550474557	130
2077.0954044201067	20851.15939323849	130
2085.2780243113966	20850.347863927283	130
2204.2341323318965	20755.929793490734	130
2125.4395678438013	20872.226614094918	130
2257.2635555936245	20949.996659175344	130
2227.5832006684045	20999.19472657876	130
2197.7222595084627	20994.69332189097	130
2275.0424082239624	21061.13616550488	130
2356.716350924581	20985.606555462306	130
2388.585210222757	20871.601694801204	130
2363.7868692039992	20683.114304003346	130
2304.0775643327424	20518.902244036617	130
2379.1879881127875	20416.305832230035	130
2334.5860700964968	20503.845306968367	130
2453.9243385260565	20357.946236684897	130
2430.9266725382527	20504.28240134259	130
2360.1993991040795	20398.89202008207	130
2497.374773042767	20457.678360751066	130
2417.095384696115	20391.672320911275	130
2536.006121003588	20389.10775216901	130
2560.1340409209643	20303.049357645872	130
2576.4243902168914	20313.440896587344	130
2614.68763374992	20301.438837435733	130
2627.9153338291385	20298.677163083747	130
2776.1488231453527	20198.70380278356	130
2781.0183752857015	20194.03419823261	130
2739.0374848087154	20256.922179958547	130
2711.502211304153	20261.894664588748	130
2781.9201504668763	20265.469578766704	130
2751.293963005887	20080.46785098851	130
2861.5325689445367	20171.245701748747	130
2892.8245234763067	19985.889484725307	130
2893.1892222207957	19985.470911055858	130
2953.8356691329504	19994.590980201025	130
2906.413369659575	19979.634811331674	130
2855.969157176849	19931.975808196374	130
2838.2214496332813	19921.358414847546	130
3005.6154346055464	19884.82124182836	130
3178.361328472012	19840.677757330148	130
3353.665868994356	19825.449615658832	130
3455.2817807009997	19887.08977369533	130
3498.030235326313	19975.45469841803	130
3439.1203120664904	20083.954737129785	130
3398.503298054195	19914.37183755064	130
3232.799589765614	19890.19562084759	130
3231.588918667505	19888.1249904874	130
3161.4808871487458	19899.07609738193	130
3152.3912655556396	19926.69710479917	130
3210.370765781331	19876.091710584577	130
3256.1106964371106	19973.02621453696	130
3272.851913649996	19796.858229103844	130
3129.082115536998	19670.191605981083	130
3167.40865791448	19658.056770386844	130
3101.8425465609807	19551.30646232528	130
3254.26872589416	19569.623496203192	130
3194.617685308827	19542.542194262795	130
3059.223789903502	19439.450100018003	130
3060.911720902605	19439.141146899718	130
2972.556181885592	19612.76374953376	130
3028.036520710242	19649.560497858318	130
3036.1985548480934	19671.958429933995	130
2963.808048741995	19622.030752524508	130
2951.8584534349898	19699.911614764704	130
2877.3360108029888	19860.499997560768	130
2879.3398472037898	19863.57111949565	130
2967.579383824754	19757.82588633434	130
2980.3310012759607	19770.1789125707	130
2904.5166706577947	19714.3706424662	130
2790.3602864306	19713.391606732792	130
2784.273094762807	19703.502326371654	130
2796.725335532412	19659.54624163979	130
2897.056856376817	19762.372766782533	130
2884.54709484192	19756.4351086492	130
3055.069513290473	19829.870835359874	130
3070.400897056353	19860.01484075628	130
3075.7558565519566	19859.690836144768	130
3026.9467906862847	19937.810596886942	130
3024.5883764847113	19980.909900603867	130
2975.806001358579	19975.664365759592	130
3029.4077397342303	19904.13637094389	130
3166.3795441093635	19971.07966458225	130
3185.248635367098	19981.77273042723	130
3178.47376950295	19974.811050502743	130
3277.499228297005	19968.52282421573	130
3199.95692990838	20016.701707783675	130
3187.1051519400316	19984.92920469749	130
3182.2287828607646	20006.129035002272	130
3142.814429246704	19901.936553046988	130
3070.364217111151	19919.30566266265	130
3226.1448717476082	19913.254116512795	130
3178.195470757168	19962.265843590958	130
3175.065931310662	19966.580795886417	130
3296.793881706776	19995.167595286068	130
3188.949832260093	20134.79116925586	130
3031.013173930116	20219.90288981021	130
3057.5120808033053	20138.832095858605	130
2985.0066832737652	20165.8633019995	130
3026.849493178914	20115.74854501416	130
3114.625802070308	20205.919004347823	130
3199.425095124166	20024.871957194686	130
3212.083871223941	20024.514033088533	130
3166.37191385553	20044.79187591989	130
3239.414993077833	19994.809585512827	130
3335.8915753539154	19922.15677388401	130
3385.069058941001	19887.498898335245	130
3304.1959706957978	19705.800340104008	130
3312.834014640738	19700.30333616637	130
3318.09550670251	19743.39031640636	130
3377.742409137479	19785.42065993283	130
3469.1745595147663	19739.55325929464	130
3327.482655975736	19681.207030282018	130
3282.169136050288	19776.04880577972	130
3244.211224213279	19777.369811838853	130
3319.9432631441164	19775.643222750365	130
3308.120284286157	19806.6286938526	130
3210.994701460664	19896.431812886163	130
3231.1166247351684	19891.522152521862	130
3132.3737149045533	20011.58033931991	130
3058.963994403222	20176.21481325126	130
3250.2087044694	20122.862214189445	130
3330.2029282845338	20131.59023344672	130
3274.413410423352	20053.624485844208	130
3302.7508327522223	20135.370612616392	130
3230.555677636074	20185.981900549312	130
3214.0759480432953	20175.92462690912	130
3307.060210261861	20130.442687580937	130
3341.431886255754	20180.90566524865	130
3225.3034686817327	20297.911056610923	130
3205.5579753086013	20316.97588357781	130
3092.298052766272	20241.356206044664	130
3236.2673790216522	20306.476893592328	130
3287.228921709637	20227.29162067946	130
3423.851086728019	20174.004934676635	130
3497.9710407526945	20153.54417938377	130
3360.123734488512	20043.73114309612	130
3397.6435578425794	20097.15465750961	130
3520.294721938573	20176.406334455045	130
3419.3365013992748	20307.66078250104	130
3342.653567702008	20435.12959910473	130
3336.9412799831907	20461.06946006113	130
3400.4737780813894	20609.000113923583	130
3538.5761318186205	20611.740111414405	130
3513.2788056451195	20723.632807067577	130
3376.8473210707125	20766.949565660023	130
3339.2772570672764	20694.279767415304	130
3419.9376752866833	20616.18462360247	130
3387.243063580357	20568.632215688165	130
3473.972394866355	20475.470588407632	130
3431.26831495051	20409.1870141932	130
3281.331215950402	20491.408062849765	130
3162.0873579167796	20458.42590432972	130
3176.552744661261	20277.815735710195	130
3088.224834447297	20342.785222954823	130
3098.1549934771824	20210.14677459281	130
3108.987681614725	20061.78932644493	130
3106.183728737913	20056.22035639437	130
3302.0458502844012	20073.514933388866	130
3323.533680371845	20101.934228934864	130
3232.514773586124	20168.281852103188	130
3226.947439932188	20157.989008279368	130
3306.3897830121905	20247.331809924395	130
3339.412184616416	20118.07581660531	130
3335.314157494233	20184.936615850227	130
3514.767421348966	20259.481844581773	130
3535.0679615530785	20329.4352872268	130
3627.800959998309	20313.11698803024	130
3654.778788132697	20461.03992787812	130
3669.335884098093	20443.1712259022	130
3719.4513642111574	20485.857920716848	130
3712.7063396111103	20485.622251339908	130
3568.55918694426	20482.280497161642	130
3596.9165290959786	20535.78935269756	130
3626.963152850348	20531.55719684788	130
3712.9515251394855	20583.635015556454	130
3555.7303119124126	20556.045372458102	130
3451.7258434229016	20580.04581754883	130
3465.441188488973	20568.46012935355	130
3476.8276585873223	20519.79212040153	130
3457.7345694631767	20498.143575433958	130
3462.8935458527612	20471.487037315263	130
3525.8009982725275	20616.728306910893	130
3500.458834740048	20639.790128137203	130
3508.0758795297693	20743.518478004506	130
3693.1628933377087	20679.855722217042	130
3676.2359716447145	20708.44445040761	130
3508.4960883661765	20786.97352822792	130
3568.164326532464	20966.809019163302	130
3431.227008122234	21071.059647663435	130
3268.696286435049	21095.702889271688	130
3177.402847756713	21021.08254701484	130
3196.9399508787633	20974.876554492595	130
3067.4933815853637	21006.425634426047	130
3196.6291237305627	21057.77708235045	130
3256.250673216356	20916.38173256273	130
3217.2099337175096	21085.584012261483	130
3238.0347082989674	21132.204202335306	130
3063.1008435195067	21045.077009062607	130
3124.791355842968	21077.988395592325	130
3120.500533456532	21151.01931238956	130
3048.1226058274574	20992.954591560734	130
2944.512383926828	21108.77266422481	130
2980.8063854976544	21155.719279429857	130
2935.625920302347	21322.694856784652	130
2917.113278196584	21195.948659419828	130
2981.7551789536133	21164.96987665973	130
2976.450734061401	21261.476794419374	130
3001.120545422391	21294.971795243287	130
3002.7771360768397	21180.668820313414	130
2991.7947387793793	21262.79596018745	130
3165.0700875786656	21353.544219182382	130
3327.5490659381544	21428.879379310438	130
3332.1211267053072	21444.097466666266	130
3263.194588350285	21370.07817355071	130
3220.19101944549	21421.177480247643	130
1587.9591507655912	20265.294738888966	130
1623.3250846500864	20298.21502938557	130
1580.0198992513958	20177.636553283217	130
1663.225499141676	20093.080889629608	130
1678.7232657055195	20086.572190175488	130
1698.3095723764484	20047.10832028935	130
1711.371702048844	20059.342917903232	130
1610.2802460324897	19979.65014443556	130
1534.8297455904678	20082.68120521264	130
1483.2750209210626	20062.851983468296	130
1357.5346698723026	20215.767768582173	130
1461.273919248087	20253.196229402394	130
1468.3357045547891	20138.489609856508	130
1501.6769748106126	20144.366329908327	130
1547.9232228898934	20114.037414344788	130
1520.4904909460413	19988.649449878365	130
1546.9829155301395	19950.57527620414	130
1522.580127366909	20009.77234135463	130
1418.4157091936179	19909.47210163946	130
1401.878267008118	19907.081193108992	130
