id	0	1	cluster
1657.0	-173.71315852897766	-5471.745263796208	14.0
1658.0	-131.22596127182427	-5507.712386676395	14.0
1659.0	-219.7274812504849	-5483.804739832965	14.0
1660.0	-248.0603295830153	-5508.469742295319	14.0
1661.0	-110.98192064174013	-5580.07729352836	14.0
1662.0	-109.99629031795178	-5580.967367705642	14.0
1663.0	-56.20331022090994	-5750.633939450896	14.0
1664.0	-161.2685498007668	-5872.81404364835	14.0
1665.0	-85.61121613842975	-5983.248453104984	14.0
1666.0	-128.4006301398946	-6071.273023841633	14.0
1667.0	-312.8100716418757	-6095.784861182947	14.0
1668.0	-314.6048229582902	-6093.465428080222	14.0
1669.0	-268.3509291008769	-6086.812074992097	14.0
1670.0	-204.2219010478513	-6227.7498578251925	14.0
1671.0	-372.93564534084857	-6158.881568832166	14.0
1672.0	-487.2134721466352	-6057.620104418912	14.0
1673.0	-579.6168319492742	-6006.334662704913	14.0
1674.0	-488.2326526895711	-6109.868070767591	14.0
1675.0	-382.3285602017555	-6159.451484271374	14.0
1676.0	-384.4632700596511	-6062.251825086673	14.0
1677.0	-543.5548812932576	-6038.036990013115	14.0
1678.0	-611.5742520189444	-5951.468385915292	14.0
1679.0	-647.3621798754415	-6001.783130698544	14.0
1680.0	-670.8440089319273	-5885.054719074874	14.0
1681.0	-687.9714410871817	-5896.580155373865	14.0
1682.0	-692.9658546099243	-5892.39635500066	14.0
1683.0	-810.4156878533416	-5891.872280792452	14.0
1684.0	-817.40661621758	-5968.4135081773475	14.0
1685.0	-715.1810479198616	-5884.2325022200475	14.0
1686.0	-789.4807296253745	-5952.356258503	14.0
1687.0	-623.71850358493	-5912.399954884948	14.0
1688.0	-687.4284851471823	-5799.820936466013	14.0
1689.0	-813.480682440622	-5669.590316435518	14.0
1690.0	-811.1988090446592	-5751.96989428638	14.0
1691.0	-786.5694366997577	-5762.577742626637	14.0
1692.0	-797.1342612937442	-5636.151071981386	14.0
1693.0	-719.448794548108	-5796.36445086533	14.0
1694.0	-750.0094306996547	-5634.819687611223	14.0
1695.0	-782.4419140471801	-5504.203994413688	14.0
1696.0	-741.2275856822795	-5551.092049355172	14.0
1697.0	-554.4145945332762	-5488.2940508663505	14.0
1698.0	-604.4644653728483	-5631.763068138651	14.0
1699.0	-732.4974182784979	-5595.048690467486	14.0
1700.0	-625.9680022610248	-5719.658379885142	14.0
1701.0	-604.5787084354051	-5590.23509730913	14.0
1702.0	-645.9584369772742	-5640.694043328751	14.0
1703.0	-618.2159566189305	-5639.927739142495	14.0
1704.0	-664.0431596452875	-5503.027907607426	14.0
1705.0	-705.2435431078618	-5513.868280612709	14.0
1706.0	-873.6922947691272	-5595.5536857601855	14.0
1707.0	-960.177856170278	-5584.966994031283	14.0
1708.0	-1074.9451277341589	-5442.436043308169	14.0
1709.0	-1133.0875622884196	-5346.6338824534805	14.0
1710.0	-1077.5457319531909	-5451.469348413641	14.0
1711.0	-948.6594887828488	-5318.589505064773	14.0
1712.0	-937.1405683400427	-5153.7981777458945	14.0
1713.0	-1010.3152850557283	-5275.863548841626	14.0
1714.0	-987.601676587728	-5211.636470786342	14.0
1715.0	-911.5663907815043	-5087.0739625722945	14.0
1716.0	-940.3092504717604	-5033.544391995583	14.0
1717.0	-782.3174488667507	-5075.572673474044	14.0
1718.0	-660.6349074114908	-5177.317929186683	14.0
1719.0	-598.1538691362967	-5019.838410647611	14.0
1720.0	-768.6350867038848	-5042.622550955858	14.0
1721.0	-680.1255796206977	-4865.53596138134	14.0
1722.0	-567.2602275467577	-4845.999621858991	14.0
1723.0	-476.2322172457576	-4794.707776590649	14.0
1724.0	-495.8946811792784	-4659.247274337357	14.0
1725.0	-458.4351416528036	-4848.3893518943105	14.0
1726.0	-459.280337977974	-5008.416007603091	14.0
1727.0	-355.46091975158174	-5054.64260765205	14.0
1728.0	-387.9541197073497	-5036.9582217226125	14.0
1729.0	-381.45497003110086	-5030.110184853965	14.0
1730.0	-341.68466373734043	-5035.219927164462	14.0
1731.0	-406.1351435912388	-4980.5784105360135	14.0
1732.0	-563.2416973179883	-5052.8352355152365	14.0
1733.0	-511.31864675658124	-4906.928148652448	14.0
1734.0	-514.0830650468873	-5019.73612193942	14.0
1735.0	-638.5374028023197	-4969.931596699536	14.0
1736.0	-507.93218061784654	-5073.633177909963	14.0
1737.0	-360.1950217713536	-5162.651978017899	14.0
1738.0	-345.953580528044	-5168.650582774475	14.0
1739.0	-484.764290594121	-5281.4000284216945	14.0
1740.0	-503.56910471696665	-5318.347750020474	14.0
1741.0	-478.0116401053889	-5217.9283534604965	14.0
1742.0	-535.8486073885832	-5122.791763345649	14.0
1743.0	-447.2730102602762	-5176.466742250099	14.0
1744.0	-550.7176792563239	-5166.8107594455105	14.0
1745.0	-490.8558190763592	-5215.3376500247705	14.0
1746.0	-414.98130801725716	-5261.9546803633975	14.0
1747.0	-319.6131281559202	-5248.715170466715	14.0
1748.0	-415.3910090744056	-5124.664806390192	14.0
1749.0	-445.6204533739887	-5100.670629413033	14.0
1750.0	-427.5660186774074	-5065.9518018783065	14.0
1751.0	-383.08051855832616	-5018.073937232282	14.0
1752.0	-310.7177890290388	-5035.316440169716	14.0
1753.0	-304.7533893220384	-5035.996277173501	14.0
1754.0	-280.34377783500724	-5093.829732086152	14.0
1755.0	-235.7462479193173	-5111.207420011713	14.0
1756.0	-219.56488439027896	-5133.714917552392	14.0
1757.0	-263.51902727337404	-5290.693108625442	14.0
1758.0	-305.07680439064166	-5253.085570776316	14.0
1759.0	-300.6248676612068	-5251.556090863607	14.0
1760.0	-200.45237778153603	-5161.767950337329	14.0
1761.0	-165.1707918432151	-5151.871907029292	14.0
1762.0	-194.55994822592945	-5145.0095180142625	14.0
1763.0	-282.076573558463	-5065.70227482086	14.0
1764.0	-283.3216236598329	-5063.024908928051	14.0
1765.0	-293.2245875080486	-5007.352070515099	14.0
1766.0	-304.5389576110265	-5013.963254650842	14.0
1767.0	-286.1930981507878	-4963.328680499591	14.0
1768.0	-204.2047351736066	-4967.979311750634	14.0
1769.0	-290.6381169173613	-4876.070581482268	14.0
1770.0	-262.02095349715484	-4804.0878472399545	14.0
1771.0	-247.82948058638118	-4812.482657025175	14.0
1772.0	-236.6479223580729	-4823.012830032427	14.0
1773.0	-142.25597202119914	-4894.851269417542	14.0
1774.0	-146.8826095353457	-4881.88788739095	14.0
1775.0	-221.14987697823415	-4806.261022513159	14.0
1776.0	-241.71096208292718	-4757.241811679527	14.0
1777.0	-217.17985261747825	-4761.370726191269	14.0
1778.0	-88.6315388895888	-4895.424179836386	14.0
1779.0	43.42098940967145	-4960.1517240222465	14.0
1780.0	-105.96977002779552	-5034.0384866595095	14.0
1781.0	-113.92347817293094	-4966.843329223582	14.0
1782.0	-274.7520805253706	-4993.195116004597	14.0
1783.0	-324.7728796861885	-4977.795439217976	14.0
1784.0	-406.6246447868193	-5029.0802601800515	14.0
1785.0	-349.9863187584536	-4972.254334600886	14.0
1786.0	-202.7882451203114	-4852.465317032061	14.0
1787.0	-134.4327617603787	-4917.68686277801	14.0
1788.0	-111.5006199888178	-4988.988671235052	14.0
1789.0	-172.00193694075767	-4946.289511116739	14.0
1790.0	-99.89306771612767	-4899.309637238998	14.0
1791.0	-114.43716920310987	-4895.340621883595	14.0
1792.0	-156.80478398788526	-4858.831167634774	14.0
1793.0	-160.41809032523452	-4913.033408883354	14.0
1794.0	11.556333668264587	-4830.278637768955	14.0
1795.0	48.790464740193976	-4818.524949950957	14.0
1796.0	111.10803892636787	-4906.573447039092	14.0
1797.0	103.92194911645308	-4852.456088842793	14.0
1798.0	-57.91792036113222	-4814.679361828631	14.0
1799.0	-30.38604232839305	-4785.49152822926	14.0
1800.0	22.75102009724681	-4877.212394554714	14.0
1801.0	18.361990611907785	-5009.697484677537	14.0
1802.0	-31.394386004427627	-5071.5180433624355	14.0
1803.0	58.12631512129058	-5030.486341503483	14.0
1804.0	-130.57763072908978	-4991.699726840504	14.0
1805.0	-127.45510584644684	-4988.156679235181	14.0
1806.0	-203.8126920175384	-5137.234613566331	14.0
1807.0	-50.49419633104566	-5155.076595030943	14.0
1808.0	-128.44234300711562	-5285.235605411554	14.0
1809.0	-203.9905906212629	-5234.5605072049	14.0
1810.0	-338.9971217016788	-5108.503818892441	14.0
1811.0	-497.47750285585073	-5009.176621235728	14.0
1812.0	-517.3882162066601	-5037.346178311463	14.0
1813.0	-466.3669416321565	-5072.097804681161	14.0
1814.0	-431.0216607063729	-5023.826699097816	14.0
1815.0	-346.62933487249137	-4870.8807233497555	14.0
1816.0	-285.9981033801498	-4988.607407494807	14.0
1817.0	-334.384448051376	-5096.237800048565	14.0
1818.0	-413.5093755045328	-5106.499635522749	14.0
1819.0	-282.5040103049996	-5166.533603449353	14.0
1820.0	-349.7103734016358	-5241.609685866644	14.0
1821.0	-440.372716706594	-5292.9992514160385	14.0
1822.0	-416.1196518760822	-5320.423078790318	14.0
1823.0	-353.0616792476725	-5331.780518671473	14.0
1824.0	-365.42294088110293	-5362.317265928706	14.0
1825.0	-217.70151870743274	-5479.662133628195	14.0
1826.0	-224.97333216997157	-5297.310235291202	14.0
1827.0	-397.9212139012349	-5359.6362571195095	14.0
1828.0	-265.00254322406124	-5469.1838772396395	14.0
1829.0	-237.64373037735734	-5451.884536416511	14.0
1830.0	-225.18240432468463	-5467.986684304829	14.0
1831.0	-291.6791521823518	-5503.390073733379	14.0
1832.0	-174.17491899725957	-5391.975286492847	14.0
1833.0	-148.19203055539256	-5410.479536085621	14.0
1834.0	-147.40000492550752	-5409.4339332731015	14.0
1835.0	-133.28900903662452	-5403.176527585387	14.0
1836.0	-227.39604203202518	-5542.0873033575535	14.0
1837.0	-277.840887570648	-5615.222506156211	14.0
1838.0	-271.5158599514716	-5603.321340915477	14.0
1839.0	-406.02787953851197	-5742.531179427013	14.0
1840.0	-341.3496465603697	-5783.813391818095	14.0
1841.0	-308.48246249379287	-5658.802949466426	14.0
1842.0	-335.80136779384395	-5619.305696870951	14.0
1843.0	-202.06909632531384	-5591.983775411347	14.0
1844.0	-23.49065820174169	-5584.507102431179	14.0
1845.0	-133.379513575291	-5530.8183509537785	14.0
1846.0	-127.59576667808888	-5533.158242034442	14.0
1847.0	-148.90942769041163	-5347.191628688672	14.0
1848.0	-149.943504656092	-5341.443735459346	14.0
1849.0	-49.81643096480436	-5505.831328731289	14.0
1850.0	-84.94043283764255	-5574.698547239147	14.0
1851.0	-33.44461978121753	-5455.325513666425	14.0
1852.0	-78.94987190164555	-5427.656349253365	14.0
1853.0	-92.80083664005708	-5441.23143768811	14.0
1854.0	-136.4156194696052	-5497.0521146126175	14.0
1855.0	-192.59357748773246	-5440.20051218244	14.0
1856.0	-287.2237147316082	-5530.230446299614	14.0
1857.0	-281.67749655246615	-5537.9233360286025	14.0
1858.0	-384.9337417004512	-5540.415155188517	14.0
1859.0	-428.01217385141496	-5494.803623720359	14.0
1860.0	-427.94288781050005	-5502.31902856042	14.0
1861.0	-400.68841094747063	-5528.412244006329	14.0
1862.0	-471.7174562520977	-5577.764303465078	14.0
1863.0	-404.69320305757515	-5620.043025490911	14.0
1864.0	-462.5206312178898	-5737.825030648321	14.0
1865.0	-453.90264240612055	-5750.6757674143055	14.0
1866.0	-513.8186699365564	-5675.8435929891175	14.0
1867.0	-529.6726152792021	-5663.751457178373	14.0
1868.0	-438.76533538100176	-5746.656558302766	14.0
1869.0	-419.8129629098989	-5552.83146489439	14.0
1870.0	-392.6602678788348	-5564.307124773107	14.0
1871.0	-402.1088798700277	-5518.31391854607	14.0
1872.0	-560.0811970219038	-5499.6103003641065	14.0
1873.0	-593.1682084267256	-5503.08868476802	14.0
1874.0	-586.9685950239458	-5536.142435940393	14.0
1875.0	-734.9059126027594	-5466.689983008747	14.0
1876.0	-796.1983175715732	-5427.602633378678	14.0
1877.0	-806.8969003901946	-5514.891265005198	14.0
1878.0	-805.8691974590836	-5549.771665449795	14.0
1879.0	-682.7964679934944	-5554.941628978495	14.0
1880.0	-701.1003881424306	-5581.648234342704	14.0
1881.0	-834.4201228733467	-5523.492336475396	14.0
1882.0	-913.5250679640068	-5631.497399797919	14.0
1883.0	-901.4949717619456	-5602.0897027417195	14.0
1884.0	-815.1635863320853	-5665.3637916961425	14.0
1885.0	-827.948265466591	-5651.765488310468	14.0
1886.0	-705.3341559238617	-5795.137393451842	14.0
1887.0	-849.5840643123062	-5852.260557747134	14.0
1888.0	-888.1467740932344	-5883.867122611711	14.0
1889.0	-940.5022696093214	-5956.931259406145	14.0
1890.0	-950.8735996427226	-5973.398529230113	14.0
1891.0	-877.6347672171081	-6029.98051407707	14.0
1892.0	-859.4337242187323	-5962.165039603691	14.0
1893.0	-744.9652002745488	-5938.855763357728	14.0
1894.0	-888.7291279357863	-5806.137919988706	14.0
1895.0	-825.132337643465	-5739.2588276869865	14.0
1896.0	-733.4923662401902	-5616.487038316092	14.0
1897.0	-719.0251642895198	-5594.933229052963	14.0
1898.0	-616.1742417697901	-5558.080131174097	14.0
1899.0	-656.2111235493386	-5425.271456121779	14.0
1900.0	-557.9507012485723	-5566.843943432112	14.0
1901.0	-537.5984507554687	-5517.911676616357	14.0
1902.0	-469.9286837451811	-5551.829628376415	14.0
1903.0	-411.5784868535407	-5672.0759419535425	14.0
1904.0	-352.9952856358905	-5504.447803041551	14.0
1905.0	-383.1753567920581	-5489.782164790353	14.0
1906.0	-312.10021431690103	-5442.790567824	14.0
1907.0	-214.1703166321436	-5532.555630293209	14.0
1908.0	-224.54373045930768	-5569.298348656816	14.0
1909.0	-208.44044650776885	-5585.022948234115	14.0
1910.0	-72.85755927691872	-5529.419385016809	14.0
1911.0	-254.6475496434713	-5578.884948942371	14.0
1912.0	-207.35120226764656	-5517.317331145092	14.0
1913.0	-128.7002213718541	-5384.407675529054	14.0
1914.0	-230.1280106097084	-5547.4145660381955	14.0
1915.0	-378.0510465847759	-5681.406450311448	14.0
1916.0	-532.3393966646852	-5767.315419264208	14.0
1917.0	-727.8009997756317	-5791.577057893756	14.0
1918.0	-677.937588573953	-5686.7750846161325	14.0
1919.0	-585.3298121317766	-5557.4276087220005	14.0
1920.0	-604.0689188514992	-5617.072816366502	14.0
1921.0	-599.3648661694224	-5613.520377558045	14.0
1922.0	-604.9501834923952	-5618.753343343426	14.0
1923.0	-628.8568540661088	-5533.611231173702	14.0
1924.0	-647.3231491177874	-5495.909217686232	14.0
1925.0	-639.5320108824496	-5494.059902184215	14.0
1926.0	-580.2595895032957	-5351.022525804916	14.0
1927.0	-536.270237076023	-5359.644152908682	14.0
1928.0	-560.0903328221691	-5376.12700910349	14.0
1929.0	-544.182397584926	-5386.670973797206	14.0
1930.0	-559.6299743353306	-5394.513151957396	14.0
1931.0	-544.6158174942524	-5379.338112739396	14.0
1932.0	-623.6769487665734	-5306.812659735414	14.0
1933.0	-570.3481624629983	-5281.255228139185	14.0
1934.0	-606.635987142934	-5092.137487437374	14.0
1935.0	-462.80535759822965	-5088.501524912116	14.0
1936.0	-464.0163042708931	-5060.988130514528	14.0
1937.0	-464.1249939335905	-5054.612431779744	14.0
1938.0	-432.08313242832514	-5096.353992371329	14.0
1939.0	-358.0110692073693	-4959.932773470303	14.0
1940.0	-479.49425102766816	-5039.922698028908	14.0
1941.0	-541.745577954029	-5086.705485385301	14.0
1942.0	-525.1738093938459	-5067.621857295973	14.0
1943.0	-640.833852914893	-5119.488090989748	14.0
1944.0	-568.5058893160739	-5247.347204205796	14.0
1945.0	-514.7003977899628	-5100.086964819451	14.0
1946.0	-352.69592141826723	-5093.0948896931	14.0
1947.0	-371.2005312798838	-5116.885263343812	14.0
1948.0	-441.02489918205254	-5063.494775074681	14.0
1949.0	-374.5098861239852	-5187.713961561944	14.0
1950.0	-418.166228229181	-5064.557888914237	14.0
1951.0	-315.04621260828037	-4947.730999506617	14.0
1952.0	-316.4188888637643	-4891.772719708233	14.0
1953.0	-205.0007988882983	-4912.879371634799	14.0
1954.0	-201.74092502209788	-4907.957597053095	14.0
1955.0	-206.06902882747886	-4866.38917612937	14.0
1956.0	-13.603631920206626	-4849.717760255037	14.0
1957.0	-74.24348203545324	-4839.003305225769	14.0
1958.0	-151.7460643908516	-4762.331747302533	14.0
1959.0	-196.9117658016609	-4597.12517293438	14.0
1960.0	-336.5453866926525	-4734.952732746295	14.0
1961.0	-347.89240698026407	-4741.814250122097	14.0
1962.0	-451.17552866848814	-4618.800173297966	14.0
1963.0	-453.13033668005096	-4604.105858437569	14.0
1964.0	-432.0232278159416	-4559.590343683101	14.0
1965.0	-392.18986482162325	-4608.933010129608	14.0
1966.0	-380.1680618216684	-4612.19681518361	14.0
1967.0	-345.7014938340577	-4659.578053480775	14.0
1968.0	-311.25063316051103	-4575.335183797401	14.0
1969.0	-299.16185627766123	-4521.729435190245	14.0
1970.0	-323.4429418919072	-4622.08065602662	14.0
1971.0	-432.9457389017339	-4770.8081304187	14.0
1972.0	-430.7263613870851	-4749.318423384353	14.0
1973.0	-451.17616029307146	-4772.063059818907	14.0
1974.0	-556.6854249613083	-4670.106732693115	14.0
1975.0	-523.4200491685273	-4710.1360331686055	14.0
1976.0	-507.4599389090194	-4650.430643660013	14.0
1977.0	-8051.293204853363	-2042.3152006993148	6.0
1978.0	-7971.914387769507	-2136.3333699363866	6.0
1979.0	-7921.3494692646045	-2038.5663253134715	6.0
1980.0	-7841.782760060507	-2002.372486318113	6.0
1981.0	-8020.266693481023	-1976.983859050787	6.0
1982.0	-8019.527299818372	-1833.236635170556	6.0
1983.0	-7930.8779548099865	-1980.474669375631	6.0
1984.0	-7817.089044913645	-2036.2626464348568	6.0
1985.0	-7900.129693045292	-1974.9250173794946	6.0
1986.0	-7761.342021540695	-2014.820616149361	6.0
1987.0	-7784.1808974624255	-1992.762235466864	6.0
1988.0	-7764.805796573486	-2028.021985303324	6.0
1989.0	-7839.904624791079	-1868.1864527529767	6.0
1990.0	-7799.059191986442	-1996.3401600436932	6.0
1991.0	-7622.758242321496	-1915.067477892035	6.0
1992.0	-7668.376249989819	-1960.9635738609118	6.0
1993.0	-7482.644550874377	-2016.7452832691465	6.0
1994.0	-7560.962738333593	-2172.888101447731	6.0
1995.0	-7520.607202153341	-2194.907325725532	6.0
1996.0	-7488.679443388556	-2172.2503900842544	6.0
1997.0	-7425.908644965741	-2104.816224109878	6.0
1998.0	-7541.42543457604	-2105.6174518346093	6.0
1999.0	-7531.987934877851	-2117.8359375405803	6.0
2000.0	-7647.798901648276	-2216.340547500381	6.0
2001.0	-7592.1654651477575	-2150.8913928821867	6.0
2002.0	-7557.140565137685	-2031.3952405921625	6.0
2003.0	-7465.831500276432	-2025.958871503499	6.0
2004.0	-7394.898851724209	-2133.5918539893923	6.0
2005.0	-7287.755863617656	-2170.627919575607	6.0
2006.0	-7259.890352864443	-2132.6892115788764	6.0
2007.0	-7212.230761098707	-2219.0306070014103	6.0
2008.0	-7283.162408856686	-2192.688122207567	6.0
2009.0	-7311.264636820701	-2322.863228178993	6.0
2010.0	-7312.479543089477	-2295.5808954711583	6.0
2011.0	-7406.228327391734	-2309.874460739532	6.0
2012.0	-7386.783824301001	-2320.336207463061	6.0
2013.0	-7424.215164918242	-2337.092779333837	6.0
2014.0	-7453.37584438177	-2323.854207522366	6.0
2015.0	-7361.232499155423	-2308.1295958124647	6.0
2016.0	-7216.915785855855	-2239.27079300983	6.0
2017.0	-7233.090491150286	-2390.466027773259	6.0
2018.0	-7233.402526385771	-2390.825372331273	6.0
2019.0	-7258.03560245246	-2202.021417264914	6.0
2020.0	-7234.7751687429045	-2177.3435438546867	6.0
2021.0	-7280.138514495809	-2070.925095030709	6.0
2022.0	-7290.287221876067	-2079.4305305047315	6.0
2023.0	-7285.291659906121	-2008.8879520038367	6.0
2024.0	-7258.452707250259	-2078.935650485193	6.0
2025.0	-7269.933366057344	-2125.960738598501	6.0
2026.0	-7320.121218430277	-1987.1492550938544	6.0
2027.0	-7383.8781587656995	-2002.4409762808136	6.0
2028.0	-7377.602846053354	-2115.3592288753725	6.0
2029.0	-7515.17862549294	-2193.038640216994	6.0
2030.0	-7408.661445932515	-2025.3692492830082	6.0
2031.0	-7475.3309669210585	-2000.9404442583527	6.0
2032.0	-7517.529979071558	-1841.6169622329287	6.0
2033.0	-7523.284939911707	-1960.1915679871	6.0
2034.0	-7529.11861926793	-1955.2021799623892	6.0
2035.0	-7518.919321678678	-1867.955832311456	6.0
2036.0	-7513.791913214989	-2012.2337439550925	6.0
2037.0	-7535.095051867946	-2031.903808919942	6.0
2038.0	-7617.863179060714	-2079.7188128093153	6.0
2039.0	-7567.075722878247	-2053.6106881765163	6.0
2040.0	-7616.313861305178	-2034.5878678329148	6.0
2041.0	-7596.1962738903785	-1912.030901433237	6.0
2042.0	-7565.059772159418	-1771.6993039037995	6.0
2043.0	-7521.880953572577	-1627.3672555822861	6.0
2044.0	-7540.9166089351465	-1648.3966073586014	6.0
2045.0	-7649.070048839921	-1585.9168992814264	6.0
2046.0	-7719.617891934594	-1572.9593633952654	6.0
2047.0	-7713.147656564565	-1586.3895025638635	6.0
2048.0	-7739.736410325273	-1451.438201716193	6.0
2049.0	-7853.110860996037	-1368.583047934123	6.0
2050.0	-7907.91864403121	-1458.6958686154348	6.0
2051.0	-7843.838951313053	-1540.2329912028506	6.0
2052.0	-7746.963113122264	-1627.864950436563	6.0
2053.0	-7695.872323026237	-1605.5685694259796	6.0
2054.0	-7622.862312303763	-1733.5064094407778	6.0
2055.0	-7489.376582873022	-1801.1919251842248	6.0
2056.0	-7408.8216643397045	-1853.8616771134293	6.0
2057.0	-7423.445123307667	-1874.060209193638	6.0
2058.0	-7572.098983251984	-1916.7795902645464	6.0
2059.0	-7576.689731349666	-1904.754707819481	6.0
2060.0	-7476.4058713412	-1903.5429633866609	6.0
2061.0	-7366.423278763362	-1880.643302261328	6.0
2062.0	-7183.795392481056	-1847.4478683750754	6.0
2063.0	-7216.267749488758	-1936.018914184598	6.0
2064.0	-7139.703010213603	-1893.3297233733288	6.0
2065.0	-7143.872477700319	-1824.639425601107	6.0
2066.0	-7113.3010884888245	-1999.5175197601777	6.0
2067.0	-7119.640174064381	-1989.5631507814442	6.0
2068.0	-7291.573817183916	-1952.3563243296826	6.0
2069.0	-7249.520642135219	-1857.1950675364762	6.0
2070.0	-7088.973742818593	-1799.4910001461526	6.0
2071.0	-7058.892730554398	-1906.7854316626106	6.0
2072.0	-7067.9514129389745	-1778.6438660867805	6.0
2073.0	-6953.123284463974	-1814.076223639628	6.0
2074.0	-6770.337645238953	-1838.6493971498678	6.0
2075.0	-6809.793179453275	-1797.1189068443014	6.0
2076.0	-6772.079772853569	-1794.9097325442026	6.0
2077.0	-6684.8510954211715	-1927.039256491576	6.0
2078.0	-6601.243697323396	-1859.7173917073471	6.0
2079.0	-6709.1064742450535	-1952.640493619253	6.0
2080.0	-6569.799941783422	-1952.7395544917167	6.0
2081.0	-6598.824159025871	-1770.6314212222615	6.0
2082.0	-6600.196835621091	-1708.4474947355054	6.0
2083.0	-6640.645369469962	-1776.919171862194	6.0
2084.0	-6744.816761635432	-1736.6278123816587	6.0
2085.0	-6696.19764590962	-1718.907942368081	6.0
2086.0	-6735.80708583351	-1794.1539292944144	6.0
2087.0	-6712.069050033617	-1786.6268013903025	6.0
2088.0	-6766.203335080394	-1791.650403471421	6.0
2089.0	-6728.353842093852	-1643.512462441918	6.0
2090.0	-6615.1290419726965	-1588.7664231052634	6.0
2091.0	-6805.098363472752	-1542.7902968254764	6.0
2092.0	-6679.776894071019	-1618.1663336426832	6.0
2093.0	-6681.584304285057	-1589.3555066750214	6.0
2094.0	-6557.285759709676	-1617.1815431174387	6.0
2095.0	-6529.263307226534	-1655.737834525584	6.0
2096.0	-6608.664441381457	-1558.2673234330834	6.0
2097.0	-6516.347347553779	-1621.0547953815685	6.0
2098.0	-6518.1544246448775	-1605.2306496409628	6.0
2099.0	-6452.252432712133	-1770.3985794426555	6.0
2100.0	-6394.447106848083	-1693.8265186389733	6.0
2101.0	-6301.10315008365	-1561.165337615991	6.0
2102.0	-6359.621633060652	-1599.6842306317053	6.0
2103.0	-6269.304344478219	-1554.067260673396	6.0
2104.0	-6286.558013978779	-1512.540558564972	6.0
2105.0	-6248.993982938023	-1468.1527765924795	6.0
2106.0	-6164.8824665008615	-1363.5410011022936	6.0
2107.0	-6035.537235561385	-1297.1088595623594	1.0
2108.0	-6125.754193175754	-1373.1635098266186	6.0
2109.0	-6165.341911635823	-1468.1347763964002	6.0
2110.0	-6020.219894308676	-1332.917546392419	1.0
2111.0	-6075.527562339708	-1377.5330387664762	6.0
2112.0	-5932.437864075058	-1307.7634937323876	1.0
2113.0	-5861.973507967102	-1392.5229024692178	1.0
2114.0	-5736.54144327911	-1488.4760571644738	1.0
2115.0	-5731.0536132518555	-1477.1467000849937	1.0
2116.0	-5665.587746275013	-1547.8104507953465	1.0
2117.0	-5579.811021677671	-1629.205121155602	1.0
2118.0	-5556.072978384167	-1488.9759688794093	1.0
2119.0	-5625.646268568608	-1398.0804114513749	1.0
2120.0	-5769.983240078125	-1497.9139705852358	1.0
2121.0	-5700.830746257515	-1324.7672443253239	1.0
2122.0	-5589.278103823132	-1354.991775849082	1.0
2123.0	-5597.760784868729	-1362.974155909122	1.0
2124.0	-5432.430965757272	-1260.1666490358741	1.0
2125.0	-5352.6352322539815	-1296.825917799982	1.0
2126.0	-5342.418569107486	-1275.2115160504025	1.0
2127.0	-5269.9895912005995	-1192.3479543690692	1.0
2128.0	-5238.23898241589	-1024.4987576913181	1.0
2129.0	-5239.597240739535	-1039.9841094999222	1.0
2130.0	-5182.987629771265	-1005.4127664017567	1.0
2131.0	-5222.802767163336	-990.0764545388948	1.0
2132.0	-5244.4345481515975	-983.5841002071303	1.0
2133.0	-5379.318263776464	-902.8158627573317	1.0
2134.0	-5457.884339323763	-858.8335198010145	1.0
2135.0	-5513.578723117592	-677.4344300035871	1.0
2136.0	-5665.179823151073	-789.6390465902485	1.0
2137.0	-5669.1163384355	-744.4868778697261	1.0
2138.0	-5642.913600068037	-581.7973742985866	1.0
2139.0	-5579.647717806773	-556.2135303461508	1.0
2140.0	-5642.419272099971	-507.80924615292327	1.0
2141.0	-5606.118520026229	-487.1064252634717	1.0
2142.0	-5699.354184997553	-570.1156908330314	1.0
2143.0	-5630.372735260717	-592.0629150921293	1.0
2144.0	-5632.520474562391	-608.8181085596344	1.0
2145.0	-5661.7462107344845	-685.4546656466853	1.0
2146.0	-5646.939143091518	-715.9912845023656	1.0
2147.0	-5685.486817098155	-645.6193770438274	1.0
2148.0	-5604.034759008435	-552.9007604562303	1.0
2149.0	-5613.185940991081	-515.5992501601588	1.0
2150.0	-5751.7971912312205	-489.142107468616	1.0
2151.0	-5770.878733132687	-413.2455726667037	1.0
2152.0	-5607.425033467192	-451.50729989520624	1.0
2153.0	-5464.563693806814	-489.4342434024471	1.0
2154.0	-5515.462594265832	-488.84728686242215	1.0
2155.0	-5452.515398251785	-438.38918289583717	1.0
2156.0	-5302.646989800554	-560.6346841824485	1.0
2157.0	-5278.994872904777	-574.5242408470244	1.0
2158.0	-5337.913130736414	-610.6156332090598	1.0
2159.0	-5382.853546266614	-672.6195266621785	1.0
2160.0	-5347.214988252229	-670.5768773898001	1.0
2161.0	-5372.283533539501	-643.4372921702143	1.0
2162.0	-5366.421212973925	-646.7991629525543	1.0
2163.0	-5278.586203991963	-617.4053651501533	1.0
2164.0	-5379.4963199234635	-726.5473184730079	1.0
2165.0	-5389.740484756806	-637.6096001149755	1.0
2166.0	-5379.005483310647	-669.4995732468408	1.0
2167.0	-5402.157221306147	-695.2936020460812	1.0
2168.0	-5444.222224938826	-747.754255370356	1.0
2169.0	-5490.111852044779	-608.0918933601	1.0
