57	-8075.855946602469	-1343.9658996596336	1
58	-8223.996905295555	-1454.2866237638366	1
59	-8210.60845221996	-1355.754843008388	1
60	-8216.900150243226	-1362.6750095003226	1
61	-8101.601130094461	-1271.020929828681	1
62	-8194.290081362877	-1275.1880350560975	1
63	-8230.704822117907	-1166.0763707185954	1
64	-8275.4222441938	-1121.5309020904297	1
65	-8408.099783413221	-1164.6497806240918	1
66	-8349.229565576485	-1044.9521522704993	1
67	-8315.046071255081	-993.3500017115034	1
68	-8214.380011528947	-1086.900415425194	1
69	-8182.091277198746	-957.9525651839166	1
70	-8311.10456316171	-1106.673188965453	1
71	-8293.001293123598	-1032.8448507280868	1
72	-8215.91696031592	-1008.305896280964	1
73	-8246.704997605259	-1006.2125619314606	1
74	-8254.62908318881	-929.4793617075037	1
75	-8237.004657867952	-928.6982006741127	1
76	-8331.4065000692	-891.219738011169	1
77	-8458.734285876088	-1020.1831998035049	1
78	-8525.390082034091	-1161.2999047753106	1
79	-8671.471485709999	-1251.1481438036055	1
80	-8577.134793883133	-1375.538092451819	1
81	-8658.938181689658	-1378.7476745877132	1
82	-8706.85034767758	-1515.3065749591838	1
83	-8842.489595594505	-1659.8468136654067	1
84	-8947.366152925391	-1617.231490487457	1
85	-8960.455554866008	-1757.5084595039157	1
86	-9003.454714619174	-1705.6475423097406	1
87	-8995.485833459361	-1716.447338432573	1
88	-9036.665992100941	-1898.565721956495	1
89	-9074.63145745256	-1991.6615686775203	1
90	-9062.96695191746	-1998.9719669659123	1
91	-9190.997735447367	-1845.725901783069	1
92	-9168.128094335483	-1804.550000479879	1
93	-9263.313680562207	-1635.8964264952979	1
94	-9352.36626758438	-1547.0344635896708	1
95	-9197.79863203615	-1644.0817445306668	1
96	-9173.845258557518	-1672.9342618614508	1
97	-9211.210862232077	-1697.0845434738542	1
98	-9214.622319197319	-1737.4962940607109	1
99	-9113.31590953309	-1896.0360486611967	1
100	-9239.807231682007	-2002.038134690343	1
101	-9204.592835807729	-2021.8342021669282	1
102	-9104.337370290486	-2161.469237835921	1
103	-9109.53243055759	-2166.29995726263	1
104	-9037.247546904577	-2181.7708895963465	1
105	-8896.94996395761	-2049.2302915859905	1
106	-9013.943168488737	-1933.4357893532388	1
107	-9016.106880525645	-1929.07635876112	1
108	-8953.227669576385	-2061.19090424829	1
109	-8975.951470523527	-2050.5156677559953	1
110	-9104.806286043653	-1989.1058695626452	1
111	-9106.8687787441	-2165.149425518517	1
112	-9062.858895186966	-2150.5891466221647	1
113	-8967.530322797757	-2240.5639084272707	1
114	-9095.83692268773	-2133.156242615577	1
115	-9192.633781834838	-2067.481439524594	1
116	-9096.718300849552	-1897.1964082000377	1
117	-9103.113230849001	-1900.1805003373486	1
118	-9085.225425394063	-1904.5930833428122	1
119	-9193.763111279784	-1800.7751771113155	1
120	-9102.222166014863	-1906.511269542913	1
121	-9090.444165297462	-1903.220001030786	1
122	-9050.245969615053	-1871.4474131638856	1
123	-9109.310969255872	-1686.0391303781778	1
124	-9151.696982181043	-1496.4389830307955	1
125	-9189.841887904526	-1447.3086420701065	1
126	-9004.169684307733	-1399.0974402597712	1
127	-9025.235933983651	-1209.408863270911	1
128	-8983.265147773178	-1051.5023281074473	1
129	-9011.394728102165	-1019.9764782033217	1
130	-8838.072916242843	-1097.4175583153285	1
131	-8742.805459732965	-1057.3650213967712	1
132	-8640.822632590065	-1157.2926808599964	1
133	-8703.231614475182	-1008.9110525858614	1
134	-8608.66746673227	-1008.7313135669028	1
135	-8608.050541024299	-1008.5388015715929	1
136	-8476.607907585709	-1147.5083200430895	1
137	-8479.931301245608	-1151.314888622631	1
138	-8470.70812914959	-1153.056479989404	1
139	-8525.013702452206	-1251.2740645855008	1
140	-8528.807111812883	-1333.2479362294634	1
141	-8422.971638007095	-1467.9153028174433	1
142	-8434.246961112089	-1439.6032907546712	1
143	-8422.10333723658	-1450.974074870473	1
144	-8438.90886514179	-1454.18449674471	1
145	-8442.059544436479	-1456.0232346928078	1
146	-8360.152978388074	-1293.2301164767855	1
147	-8458.571113649512	-1203.8003316506329	1
148	-8629.874664328883	-1252.714863226304	1
149	-8662.480364239093	-1215.2627216690703	1
150	-8585.21602267942	-1216.7667956739926	1
151	-8589.571008466875	-1287.99126842883	1
152	-8682.894640639384	-1114.4236116936174	1
153	-8652.231419014486	-1023.5440869377085	1
154	-8656.158859160345	-854.1269743712413	1
155	-8748.59583851577	-953.1796441372084	1
156	-8613.113556640219	-1075.2493021587215	1
157	-8441.91634886924	-1090.8472683510695	1
158	-8469.60197406781	-1092.1199525629659	1
159	-8506.755604381175	-1205.0720176567668	1
160	-8469.441387764347	-1137.5187951965224	1
161	-8404.688732179853	-1096.7166548519945	1
162	-8519.831815273676	-1048.5017776061782	1
163	-8517.63002044428	-1049.308604902704	1
164	-8512.793728869186	-1052.6418917771232	1
165	-8490.673943344393	-1041.2988262383865	1
166	-8519.376393400285	-1009.3823758437426	1
167	-8547.699446941411	-986.2282189179408	1
168	-8570.81435693557	-841.7839418379914	1
169	-8479.28714133225	-915.5403294085676	1
170	-8566.769509912436	-1028.7488947068532	1
171	-8496.538011672537	-946.2031114624929	1
172	-8571.341340322795	-1036.6952692647485	1
173	-8464.717567212752	-1091.975740628171	1
174	-8464.899056009697	-1077.1888701133244	1
175	-8489.486343056584	-921.0231794131917	1
176	-8417.204536783338	-956.8272026890235	1
177	-8415.035561409883	-963.1135038246899	1
178	-8513.211084642655	-964.3850209297183	1
179	-8345.49005674917	-882.1662190625376	1
180	-8372.659864188625	-815.6851917997498	1
181	-8353.21039343897	-847.3565007920424	1
182	-8366.310144436375	-846.421286576975	1
183	-8256.887497509062	-828.6353982694205	1
184	-8285.022258875088	-820.8287576203493	1
185	-8271.912969871495	-682.4283581305527	1
186	-8380.938492245687	-843.7251886757062	1
187	-8427.746388280548	-865.084042968283	1
188	-8440.282838981495	-830.3605369677449	1
189	-8394.270899730926	-832.2941506858517	1
190	-8426.249313076289	-942.9860251087746	1
191	-8406.76459266693	-916.2222651848411	1
192	-8482.104304546167	-961.9868606436679	1
193	-8374.551610759609	-845.9967418282813	1
194	-8266.52873978271	-988.1018753105503	1
195	-8273.010567126066	-1023.3034781641095	1
196	-8301.011090072312	-1043.276013125424	1
197	-8231.752047364362	-1022.4651955969966	1
198	-8394.49366761686	-970.1092055240989	1
199	-8514.111298020265	-929.9083564636879	1
200	-8503.687606793603	-824.2048099066997	1
201	-8683.292270225413	-903.4749506009159	1
202	-8706.175509351357	-945.9791749108005	1
203	-8651.43361679666	-974.5465742752739	1
204	-8668.614993558094	-840.420047202286	1
205	-8646.327539617894	-649.4076793631468	1
206	-8673.33775995619	-623.596969915343	1
207	-8725.893835282226	-688.9882817395425	1
208	-8835.108225721408	-754.2536661832321	1
209	-8797.310241099085	-620.3954344756501	1
210	-8690.958707668193	-558.8835340703813	1
211	-8587.75642123772	-457.5215886042174	1
212	-8610.06419744672	-428.75861138042586	1
213	-8615.544555377295	-406.8110169294001	1
214	-8499.603363463695	-286.25793258255055	1
215	-8484.84383492917	-250.91767073695277	1
216	-8465.302188940672	-251.49718975786325	1
217	-8346.313032401871	-141.86524320689392	1
218	-8433.912791728091	-222.32361500836006	1
219	-8341.931315582113	-349.0088322090816	1
220	-8516.662460589547	-354.4298550728442	1
221	-8475.50086583389	-357.9511176885004	1
222	-8326.909374220118	-325.2588394343592	1
223	-8294.417025955194	-472.89875430770354	1
224	-8298.994562139393	-469.8971130882044	1
225	-8246.290757422667	-445.1581175898588	1
226	-8193.04181104313	-605.1173601359648	1
227	-8117.103182160892	-425.3417412747434	1
228	-8195.790809990796	-533.6533577683458	1
229	-8054.345332412256	-615.5628579984646	1
230	-8001.334202143022	-467.1850656821865	1
231	-8041.070669294793	-386.58340559140504	1
232	-8022.87032107538	-336.6732509221418	1
233	-8083.417418066867	-414.3274596778717	1
234	-8109.223992837214	-435.7747115955142	1
235	-8028.98104973732	-435.6133869276099	1
236	-8081.244399164105	-512.3712383466504	1
237	-8065.0080141725175	-550.2507512299063	1
238	-8116.815309258437	-504.58400168239797	1
239	-8175.851275819985	-555.6045122880837	1
240	-8150.841614339849	-603.5287242296262	1
241	-8276.571752334004	-549.7281324907472	1
242	-8299.346954634417	-525.9167800692629	1
243	-8383.383801532907	-392.1792519601594	1
244	-8269.461225618548	-534.7590462819028	1
245	-8138.307890095721	-429.7910904127872	1
246	-8148.090048051515	-438.8504941922438	1
247	-8306.154041230477	-418.20848831550717	1
248	-8302.627234328347	-420.2366316383462	1
249	-8213.238572712253	-341.5628114835962	1
250	-8155.18985817898	-394.074562503886	1
251	-8162.87896906103	-332.9566682451134	1
252	-8075.863206577131	-424.53171396644564	1
253	-8055.281061030303	-585.578719223367	1
254	-8088.188787702656	-669.6004362780146	1
255	-7991.258606520716	-577.2143148745597	1
256	-7866.307427659094	-444.4424524495046	1
257	-7879.816722285147	-419.4783851030019	1
258	-7965.89003170165	-302.94561642910384	1
259	-7972.02515699949	-289.08662262987576	1
260	-8077.990731127728	-292.6024760759989	1
261	-8058.091464180343	-359.32406923377266	1
262	-8181.204098486978	-227.83965652183485	1
263	-8208.700062302612	-270.8036525033051	1
264	-8225.355163538381	-284.714621335988	1
265	-8229.730725177204	-290.83555340433054	1
266	-8403.789815358457	-344.4585520374752	1
267	-8391.567301871934	-357.37070047356474	1
268	-8448.91510796695	-368.05638096946393	1
269	-8587.972399317174	-383.6106159313194	1
270	-8615.37660822535	-232.02964720166497	1
271	-8583.39274696736	-99.57164002588797	1
272	-8546.697803632796	-70.42075117605089	1
273	-8510.723195631681	-49.65388017386316	1
274	-8527.211228354208	70.63172044016903	1
275	-8541.976032990578	81.52231981975025	1
276	-8624.829551015311	-48.44544738122427	1
277	-8622.156041172972	-101.49677296274743	1
278	-8676.872598280146	-110.85444830573773	1
279	-8601.836779153531	-100.76096279242185	1
280	-8531.007200568849	-16.519012152321906	1
281	-8628.121362119438	-190.2125710601236	1
282	-8788.554034974113	-77.21542932772878	1
283	-8878.385495437165	-72.17576113878444	1
284	-8849.76695314915	-17.585978382587314	1
285	-8857.085661562225	-18.043103526261895	1
286	-8833.725949530908	-205.346799326602	1
287	-8750.785381342319	-312.86170396819927	1
288	-8749.100326847081	-312.0422597547911	1
289	-8814.314075867362	-311.95064664389355	1
290	-8789.819364388833	-345.28151973474866	1
291	-8893.563242924325	-413.75038494109924	1
292	-8811.388473147861	-492.79619875764473	1
293	-8876.222045842818	-560.977447476973	1
294	-8894.054225845784	-539.4530489538438	1
295	-8878.702043329973	-468.12397141527646	1
296	-8805.64224377389	-553.7069420671914	1
297	-8826.315371631777	-461.84670924320034	1
298	-8753.346496289398	-331.6902820032485	1
299	-8670.23533309944	-192.2311306175482	1
300	-8657.138029691752	-278.8244070343391	1
301	-8670.882265982144	-277.29203869235226	1
302	-8660.881957833637	-288.2039768539446	1
303	-8661.666080539875	-483.19926378962754	1
304	-8656.215444769297	-465.83714730550884	1
305	-8800.414484127938	-407.4108680257174	1
306	-8783.56105751156	-396.82749450241334	1
307	-8850.623443167811	-410.7619106532985	1
308	-8966.63587736571	-293.493599138438	1
309	-9078.609575852306	-289.22195174773464	1
310	-8962.78959524853	-434.3664832930009	1
311	-8901.22720970562	-571.7443477836313	1
312	-8913.90465957307	-581.1069582220289	1
313	-8856.887904860987	-658.0131947736977	1
314	-8983.78641830002	-737.6432132279849	1
315	-8980.424157847254	-797.6552634148833	1
316	-8893.903410809826	-750.9222504428053	1
317	-8859.797167666573	-787.8907474919644	1
318	-8754.415108910132	-859.9179164499645	1
319	-8684.056101180866	-897.4373376225951	1
320	-8717.650620245991	-920.4875966855705	1
321	-8807.29169155818	-1059.4602978206722	1
322	-8699.654373779087	-1077.2957866431434	1
323	-8632.033403150774	-1080.7998598514073	1
324	-8531.94329513207	-1166.4479283818087	1
325	-8545.055284663324	-1181.9472703905744	1
326	-8432.61649554801	-1087.4489943668439	1
327	-8420.704369405317	-1193.8862483721941	1
328	-8397.046579350494	-1259.7651995622687	1
329	-8419.006317153555	-1289.0977155340506	1
330	-8579.486590038101	-1293.892719855867	1
331	-8635.636484978404	-1318.9417979653301	1
332	-8818.176536299707	-1394.301405081095	1
333	-8649.716983042623	-1440.15104336273	1
334	-8705.926303734865	-1538.0917070762007	1
335	-8702.08447912897	-1539.4310163086575	1
336	-8600.955961687378	-1611.5105461995147	1
337	-8674.33024025856	-1574.76078973013	1
338	-8552.98633050311	-1640.382550884957	1
339	-8567.690386086766	-1596.8007405696371	1
340	-8490.645206613437	-1520.1236232627698	1
341	-8438.807236750168	-1569.1782808936248	1
342	-8559.664813388108	-1591.3000480474138	1
343	-8521.916123636354	-1657.9236593683668	1
344	-8659.14245415908	-1792.7972483316196	1
345	-8577.48579539199	-1791.7980695872254	1
346	-8683.381249012782	-1632.6030585795168	1
347	-8845.953355717262	-1700.9423960986726	1
348	-8882.599950882202	-1713.5611499517236	1
349	-8926.248790182628	-1708.385473415996	1
350	-8840.699920272677	-1763.3243183636596	1
351	-8799.480906329654	-1817.8646044304694	1
352	-8908.486342828852	-1726.678627685182	1
353	-8878.880296823783	-1760.8093384126705	1
354	-8953.761265129777	-1655.5006927574984	1
355	-8839.574994504355	-1604.5898763518937	1
356	-8730.991275063116	-1438.7294727991864	1
357	-8861.669550263625	-1408.5889118648001	1
358	-8874.952456931655	-1384.8167243273303	1
359	-8801.279527727338	-1464.797733289163	1
360	-8827.158330572303	-1438.536124632879	1
361	-8899.45840843876	-1550.4655322767862	1
362	-8935.719056799679	-1665.1952994942876	1
363	-9078.886963596284	-1636.0635918617195	1
364	-9215.607748666152	-1692.0881530387026	1
365	-9240.670677187842	-1732.8786285831932	1
366	-9287.720873382237	-1691.8606592873914	1
367	-9458.466588016294	-1678.537101036864	1
368	-9457.785800335016	-1678.8978321791528	1
369	-9508.352089084558	-1709.9899808680811	1
370	-9553.013904410847	-1679.1320979144782	1
371	-9594.766641261482	-1720.1300204195898	1
372	-9598.118389767898	-1694.3175004825516	1
373	-9528.584340357773	-1862.6815709028297	1
374	-9594.693675601491	-1796.3353707631043	1
375	-9527.803553811395	-1630.6803663249393	1
376	-9590.880929638635	-1665.3645862218366	1
377	-9462.806309112502	-1562.999894099487	1
378	-9489.531574899373	-1543.3265538186563	1
379	-9498.60451303491	-1687.166726923639	1
380	-9372.985125339092	-1820.7697288656082	1
381	-9448.306513664156	-1768.1921885569475	1
382	-9319.105499667725	-1681.8579443943136	1
383	-9268.591458332037	-1734.7929273299906	1
384	-9342.03253116967	-1661.8778926674245	1
385	-9346.009814068511	-1663.4242095833956	1
386	-9374.625796224285	-1641.7247928750373	1
387	-9371.356908060232	-1785.7759964507616	1
388	-9254.239952058093	-1715.1147296259212	1
389	-9124.873344469239	-1786.2118603724032	1
390	-9264.093766593209	-1889.229844528175	1
391	-9258.052797177039	-1954.7007432828218	1
392	-9217.303764878512	-2007.1566078836279	1
393	-9148.328380616646	-1986.6294476365285	1
394	-9183.995193892619	-2065.395135718753	1
395	-9197.3479207583	-2083.84429882655	1
396	-9210.781315605223	-2186.2600615025076	1
397	-9218.19378618008	-2101.35896800528	1
398	-9024.848031982314	-2092.742721374325	1
399	-8848.106369935495	-2069.1101569083967	1
400	-8884.63216780183	-2082.31282276115	1
401	-9052.217999110891	-2168.8929487533496	1
402	-9015.916629417883	-2222.600206252096	1
403	-9129.363273670113	-2081.4037138246795	1
404	-9168.89131964842	-2149.96187480698	1
405	-9109.195691467383	-2076.128429015831	1
406	-9058.501137346524	-2068.342988509219	1
407	-9172.524634673287	-2059.3095040680037	1
408	-9150.021009766255	-2193.2312897813686	1
409	-9112.952000030387	-2170.2781749237083	1
410	-9210.4045238861	-2288.932602874346	1
411	-9308.208482367634	-2428.229256876763	1
412	-9326.487861275398	-2414.7727386846104	1
413	-9394.916804012768	-2536.1710038155024	1
414	-9432.515695568065	-2638.8433840164225	1
415	-9416.359990544794	-2570.032911366773	1
416	-9479.141599851435	-2459.9017182209677	1
417	-9465.849874762576	-2371.723151519199	1
418	-9516.17755193618	-2221.5835545767254	1
419	-9543.94924850423	-2193.375300997955	1
420	-9591.854605503553	-2215.2399512144193	1
421	-9586.994919077206	-2205.272728411223	1
422	-9440.309758133655	-2249.5188944663296	1
423	-9439.277980912359	-2227.5244526425654	1
424	-9470.481798883466	-2224.651081092481	1
425	-9437.775546783108	-2362.2899637025116	1
426	-9380.602091031951	-2403.705124280622	1
427	-9510.947718968528	-2270.724628018037	1
428	-9485.343544781797	-2205.8255590632593	1
429	-9582.644354575054	-2122.594585441423	1
430	-9687.70150698921	-2176.001138688275	1
431	-9758.772725215209	-2086.970248221956	1
432	-9954.36910404905	-2057.657093007077	1
433	-10037.107555728036	-2138.694763475393	1
434	-10050.271139675535	-2246.3846990585967	1
435	-10157.125596077492	-2194.696454456667	1
436	-10105.159124519263	-2127.336524562636	1
437	-10135.216188797249	-2146.2757027971397	1
438	-10151.54801406901	-2119.207153283297	1
439	-10158.850258388711	-2065.959100732654	1
440	-10085.583063877508	-2035.4653245128995	1
441	-10099.39548529966	-2049.8864066752917	1
442	-10183.57377233631	-2197.142341869155	1
443	-10016.618738888365	-2256.6640634586593	1
444	-9942.907506346362	-2205.2976354318603	1
445	-9947.542388436343	-2206.079740545228	1
446	-10138.241917117462	-2163.174722145647	1
447	-10181.662655468921	-2198.330116264041	1
448	-10178.166897544264	-2192.0973171765454	1
449	-10065.385691842184	-2345.1162789309265	1
450	-9971.083601539256	-2227.7161016913365	1
451	-9884.76967983803	-2185.7078343157254	1
452	-9943.276081709448	-2059.3982675759353	1
453	-9902.671803665608	-2109.9742639327737	1
454	-9775.830121002546	-2225.407177721875	1
455	-9903.673266408257	-2159.6354899061967	1
456	-9985.006107164016	-2220.4880378253997	1
457	-10040.758153169436	-2402.9779881235163	1
458	-9975.089792807215	-2279.9550494244845	1
459	-9975.296149912669	-2212.3618198029685	1
460	-10018.360761962016	-2128.1853954859553	1
461	-9946.588720246724	-1998.650897023262	1
462	-10036.758017412485	-1901.0230077055865	1
463	-10062.052836373663	-2050.596601059373	1
464	-9969.215750647973	-2027.7823999616978	1
465	-9931.22167250074	-2008.8149458066287	1
466	-9948.922519790682	-1994.2226936235254	1
467	-9946.050462980038	-2003.2674018617593	1
468	-9942.5281399006	-1987.8640238838439	1
469	-9902.404691015048	-1948.86045540797	1
470	-9866.954884566336	-1995.32104863717	1
471	-9847.975757901604	-2015.7735984702915	1
472	-9877.946112424834	-2077.3796098123157	1
473	-9879.497132922665	-1935.0920851473206	1
474	-10048.804340425817	-1938.890036397372	1
475	-10133.885012489507	-1808.1166476471044	1
476	-10140.171957310378	-1733.6832247134014	1
477	-10059.049280910187	-1909.7099700407955	1
478	-10083.123625971833	-1899.4168772906678	1
479	-10034.064215873466	-1879.0173176150588	1
480	-9966.714509196592	-1857.2640860777237	1
481	-9996.80992238404	-1725.464211231894	1
482	-10022.0113753983	-1756.2861211919121	1
483	-10185.648705798563	-1774.517961924826	1
484	-10043.071603904638	-1647.055856657402	1
485	-9970.93095809117	-1764.5222030033203	1
486	-10052.805287449099	-1757.8244994558588	1
487	-9937.827638586567	-1614.1886176664948	1
488	-9958.434504647703	-1646.3162988370334	1
489	-10010.748432976461	-1814.5696684494396	1
490	-9914.842441632543	-1761.5449147233564	1
491	-10021.058453624773	-1671.587907759237	1
492	-9937.04646303679	-1682.5877127807298	1
493	-9857.772078180762	-1757.889204648172	1
494	-9952.991054321568	-1807.1681391593545	1
495	-9919.557023512072	-1840.8660936885888	1
496	-9914.272886133711	-1850.630657412093	1
497	-9794.77185079397	-1917.5086473415206	1
498	-9748.772995761025	-2004.8886944004246	1
499	-9630.717864100547	-1969.7629416325444	1
500	-9684.983048339273	-1826.2278992430793	1
501	-9680.020349296605	-1821.0142703060853	1
502	-9705.957944890939	-1737.9875479204743	1
503	-9671.378788710204	-1710.7166454058042	1
504	-9819.301602311705	-1802.7785755911261	1
505	-9799.653007487344	-1769.5667696573728	1
506	-9813.42395575769	-1733.9232069451314	1
507	-9886.704595088246	-1729.2323007819175	1
508	-9908.649720446185	-1731.0328583862558	1
509	-9887.040236405106	-1724.574919178285	1
510	-9816.854603085108	-1744.105645064731	1
511	-9744.37844095652	-1789.5020494582225	1
512	-9747.035842594893	-1785.3662283439207	1
513	-9812.321266335326	-1817.4679142804478	1
514	-9749.949017072015	-1825.8154585654445	1
515	-9614.749023156292	-1881.6915350784827	1
516	-9490.978336702132	-1951.9396548837676	1
517	-9468.598053233478	-2020.0773259902667	1
518	-9579.449555376117	-2107.6718475002435	1
519	-9575.235997660435	-2110.961833884748	1
520	-9553.014448651307	-2107.5486194477567	1
521	-9690.15498095704	-2227.257389061103	1
522	-9615.642431556324	-2194.525257602796	1
523	-9783.633516630993	-2299.467958136667	1
524	-9731.04629094202	-2276.3041369076923	1
525	-9665.87673143458	-2192.6930267946673	1
526	-9502.813893696715	-2081.700217214171	1
527	-9445.304803654686	-2141.9619665164228	1
528	-9479.750982970323	-2089.2431852025306	1
529	-9527.83061634276	-2050.861535176379	1
530	-9514.463227876946	-1888.8283572985106	1
531	-9567.122516590729	-1908.2793417343546	1
532	-9568.104720876776	-1907.4348166074312	1
533	-9481.13158523027	-1820.0496144353715	1
534	-9508.566414623358	-1741.4448966524058	1
535	-9522.694103981035	-1749.7541624741016	1
536	-9502.331785695393	-1784.225345571094	1
537	-9562.465710865004	-1619.9279121633533	1
538	-9412.989634384274	-1747.4251376444852	1
539	-9428.734475963203	-1718.3064740824832	1
540	-9431.578097045109	-1679.1468138750101	1
541	-9315.230153026343	-1745.9894981966947	1
542	-9278.606545996485	-1619.1800763771525	1
543	-9224.8738855326	-1666.4476030532933	1
544	-9114.35880957999	-1788.739245283185	1
545	-9165.90475524866	-1737.2383150336298	1
546	-9036.958104204761	-1854.4395355650863	1
547	-9010.68297639234	-1850.355669306378	1
548	-8990.252688033794	-1881.6051290713954	1
549	-8933.159352142398	-1775.235050132441	1
550	-8939.627288022693	-1891.8894835504516	1
551	-9013.471380744551	-1842.506366003285	1
552	-8988.037095349659	-1857.0796245370825	1
553	-9048.278726080089	-1738.4835491513006	1
554	-9045.89495020189	-1744.2671165792688	1
555	-9048.221566837334	-1665.867270295284	1
556	-8995.186921892795	-1675.5124790431655	1
557	-8825.415286692998	-1768.8076566144712	1
558	-8826.895238985282	-1845.3934393832405	1
559	-8817.647665950406	-1836.5773306669626	1
560	-8879.298148744998	-1770.604974394429	1
561	-8973.008999994181	-1595.3556606127513	1
562	-8861.425935681851	-1479.7139346676267	1
563	-8825.636215946774	-1486.726017404853	1
564	-8923.245778514247	-1538.7657173281304	1
565	-8862.822921215586	-1583.7869508924935	1
566	-8860.89480136083	-1650.2491100349241	1
567	-8879.363754703347	-1634.0399354864742	1
568	-8878.961377845137	-1645.5548443443452	1
569	-8878.21484818744	-1588.0279787028712	1
570	-8930.557601367273	-1631.8669593388745	1
571	-9103.492939956059	-1646.1354121222087	1
572	-9130.028102016207	-1482.225440833983	1
573	-9085.106813439119	-1507.384639057623	1
574	-9024.374219801924	-1637.1898497738923	1
575	-8912.620953059546	-1524.319590168873	1
576	-8877.864865864134	-1387.38585358608	1
577	-8783.776891783666	-1216.286351834706	1
578	-8774.634070393713	-1210.353500951016	1
579	-8848.704520620504	-1257.7488548588176	1
580	-8955.316895112948	-1273.8064218438803	1
581	-8818.549086327133	-1329.7873340530955	1
582	-8924.8995384231	-1366.1741594279836	1
583	-8822.763384254633	-1310.7555818581516	1
584	-8770.803898844782	-1336.3322020498679	1
585	-8741.63106171569	-1359.152459695397	1
586	-8809.023975890404	-1180.3320084548968	1
587	-8898.288580317172	-1229.8129377970151	1
588	-9018.79205682152	-1285.739424131962	1
589	-9017.181899510153	-1281.0434829900485	1
590	-8966.032027141326	-1363.549255504723	1
591	-8860.5281766075	-1499.745096137493	1
592	-8846.162154661795	-1519.8374750146224	1
593	-8883.251484419648	-1509.410885098783	1
594	-8809.534508043218	-1401.3738566068187	1
595	-8664.293794144498	-1475.3502922467658	1
596	-8671.94979646588	-1462.8853327696177	1
597	-8663.094893255191	-1497.5998380684114	1
598	-8803.517597497597	-1415.9626533227465	1
599	-8811.864738880422	-1510.7552786434344	1
600	-8830.188225882803	-1539.6572147835536	1
601	-8846.769887320157	-1563.0893022314592	1
602	-8702.327151643341	-1571.1122963636424	1
603	-8691.119624376503	-1541.671450896308	1
604	-8645.623765910997	-1513.3223186534713	1
605	-8628.169978098342	-1429.0788744430363	1
606	-8672.985216213796	-1469.0606651140438	1
607	-8689.94669443167	-1402.783762784506	1
608	-8640.876534000303	-1490.5444404259533	1
609	-8601.254185747965	-1373.7016781087748	1
610	-8613.36277118717	-1398.532065662744	1
611	-8500.83182952873	-1404.8753055129084	1
612	-8391.6471538076	-1289.9892796408956	1
613	-8500.907803654296	-1234.6480477595608	1
614	-8523.173048294959	-1226.9844545896538	1
615	-8581.275381009531	-1188.4099060680376	1
616	-8694.869605298585	-1233.845829203356	1
617	-8607.093790143408	-1121.921663393102	1
618	-8768.530556004165	-1077.6206413397074	1
619	-8770.971143325998	-989.9588554368572	1
620	-8748.075447775247	-1035.3945608153326	1
